Daily_Calories,Protein_g,Carbs_g,Fat_g,Fiber_g,Sugar_g,Vitamin_A_mcg,Vitamin_C_mg,Vitamin_D_mcg,Calcium_mg,Iron_mg,Potassium_mg,Magnesium_mg,Zinc_mg
2920,219,328,81,49,66,900,90,15,1000,27,3500,400,11
3323,249,374,92,56,75,900,90,15,1000,18,3500,400,11
2682,201,302,75,45,60,900,90,15,1200,27,3500,400,11
2700,202,304,75,46,61,900,90,15,1000,18,3500,400,11
1666,125,146,65,22,29,900,90,15,1000,18,3500,400,11
2451,184,276,68,41,55,900,90,15,1200,27,3500,400,11
2172,163,244,60,37,49,900,90,15,1000,18,3500,400,11
2076,156,234,58,35,47,900,90,15,1000,18,3500,400,11
1836,138,207,51,31,41,900,90,15,1000,18,3500,400,11
2941,221,257,114,39,51,900,90,15,1200,27,3500,400,11
3169,238,357,88,54,71,900,90,15,1000,18,3500,400,11
3147,236,354,87,53,71,900,90,15,1000,18,3500,400,11
2856,214,321,79,48,64,900,90,15,1000,18,3500,400,11
3539,265,398,98,60,80,900,90,15,1000,18,3500,400,11
3724,279,419,103,63,84,900,90,15,1000,27,3500,400,11
2788,209,314,77,47,63,900,90,15,1000,18,3500,400,11
1417,106,159,39,24,32,900,90,15,1200,27,3500,400,11
3392,254,382,94,57,76,900,90,15,1000,18,3500,400,11
3168,238,356,88,53,71,900,90,15,1200,27,3500,400,11
3928,295,344,153,52,69,900,90,15,1000,18,3500,400,11
2405,180,271,67,41,54,900,90,15,1000,18,3500,400,11
1879,141,211,52,32,42,900,90,15,1000,18,3500,400,11
3214,241,362,89,54,72,900,90,15,1000,18,3500,400,11
1894,142,213,53,32,43,900,90,15,1000,18,3500,400,11
2844,213,320,79,48,64,900,90,15,1200,27,3500,400,11
3336,250,375,93,56,75,900,90,15,1200,40.5,3500,400,11
1988,149,224,55,34,45,900,90,15,1200,27,3500,400,11
3200,240,360,89,54,72,900,90,15,1000,27,3500,400,11
2059,154,232,57,35,46,900,90,15,1000,18,3500,400,11
2970,223,334,83,50,67,900,90,15,1000,18,3500,400,11
3106,233,349,86,52,70,900,90,15,1200,27,3500,400,11
2406,180,271,67,41,54,900,90,15,1000,18,3500,400,11
1938,145,218,54,33,44,900,90,15,1200,27,3500,400,11
3477,261,391,97,59,78,900,90,15,1000,18,3500,400,11
2960,222,333,82,50,67,900,90,15,1200,27,3500,400,11
3159,237,355,88,53,71,900,90,15,1000,18,3500,400,11
2433,182,274,68,41,55,900,90,15,1200,27,3500,400,11
3651,274,411,101,62,82,900,90,15,1200,27,3500,400,11
3472,260,391,96,59,78,900,90,15,1000,18,3500,400,11
3494,262,393,97,59,79,900,90,15,1000,18,3500,400,11
1866,140,210,52,32,42,900,90,15,1000,18,3500,400,11
2345,176,264,65,40,53,900,90,15,1200,27,3500,400,11
3447,259,388,96,58,78,900,90,15,1000,18,3500,400,11
3133,235,352,87,53,70,900,90,15,1200,27,3500,400,11
2601,195,293,72,44,59,900,90,15,1000,18,3500,400,11
2940,221,331,82,50,66,900,90,15,1000,18,3500,400,11
3070,230,345,85,52,69,900,90,15,1000,18,3500,400,11
3032,227,341,84,51,68,900,90,15,1000,18,3500,400,11
2919,219,328,81,49,66,900,90,15,1000,18,3500,400,11
3275,246,368,91,55,74,900,90,15,1200,27,3500,400,11
2402,180,270,67,40,54,900,90,15,1200,27,3500,400,11
2340,176,263,65,39,53,900,90,15,1200,27,3500,400,11
2044,153,230,57,34,46,900,90,15,1200,27,3500,400,11
2012,151,176,78,26,35,900,90,15,1200,27,3500,400,11
1826,137,205,51,31,41,900,90,15,1200,27,3500,400,11
1902,143,214,53,32,43,900,90,15,1000,18,3500,400,11
3619,271,407,101,61,81,900,90,15,1200,27,3500,400,11
2082,156,234,58,35,47,900,90,15,1000,18,3500,400,11
4188,314,471,116,71,94,900,90,15,1000,18,3500,400,11
1617,121,141,63,21,28,900,90,15,1200,27,3500,400,11
2998,225,337,83,51,67,900,90,15,1200,27,3500,400,11
2626,197,295,73,44,59,900,90,15,1000,18,3500,400,11
2921,219,329,81,49,66,900,90,15,1200,27,3500,400,11
1781,134,200,49,30,40,900,90,15,1200,27,3500,400,11
1764,132,198,49,30,40,900,90,15,1000,18,3500,400,11
2357,177,265,65,40,53,900,90,15,1200,27,3500,400,11
3769,283,424,105,64,85,900,90,15,1000,27,3500,400,11
2366,177,266,66,40,53,900,90,15,1000,18,3500,400,11
4043,303,455,112,68,91,900,90,15,1000,18,3500,400,11
2541,191,286,71,43,57,900,90,15,1000,18,3500,400,11
2062,155,232,57,35,46,900,90,15,1200,27,3500,400,11
2255,169,254,63,38,51,900,90,15,1200,27,3500,400,11
3342,251,376,93,56,75,900,90,15,1000,18,3500,400,11
2504,188,219,97,33,44,900,90,15,1000,18,3500,400,11
2558,192,288,71,43,58,900,90,15,1000,18,3500,400,11
3379,253,380,94,57,76,900,90,15,1000,18,3500,400,11
2848,214,249,111,37,50,900,90,15,1000,18,3500,400,11
3597,270,405,100,61,81,900,90,15,1200,27,3500,400,11
2923,219,329,81,49,66,900,90,15,1200,27,3500,400,11
3634,273,409,101,61,82,900,90,15,1200,27,3500,400,11
3310,248,372,92,56,74,900,90,15,1200,27,3500,400,11
3326,249,374,92,56,75,900,90,15,1000,18,3500,400,11
2645,198,231,103,35,46,900,90,15,1000,18,3500,400,11
3993,299,449,111,67,90,900,90,15,1000,18,3500,400,11
3751,281,422,104,63,84,900,90,15,1000,27,3500,400,11
2744,206,309,76,46,62,900,90,15,1200,27,3500,400,11
2103,158,237,58,36,47,900,90,15,1000,18,3500,400,11
916,69,103,25,15,21,900,90,15,1200,27,3500,400,11
2281,171,257,63,39,51,900,90,15,1200,27,3500,400,11
2283,171,257,63,39,51,900,90,15,1200,27,3500,400,11
1993,149,224,55,34,45,900,90,15,1200,27,3500,400,11
2453,184,276,68,41,55,900,90,15,1000,18,3500,400,11
3710,278,325,144,49,65,900,90,15,1200,27,3500,400,11
3810,286,429,106,64,86,900,90,15,1000,18,3500,400,11
3225,242,282,125,42,56,900,90,15,1200,27,3500,400,11
2224,167,250,62,38,50,900,90,15,1200,27,3500,400,11
2691,202,303,75,45,61,900,90,15,1000,18,3500,400,11
2378,178,267,66,40,53,900,90,15,1200,27,3500,400,11
4979,373,560,138,84,112,900,90,15,1000,18,3500,400,11
3972,298,447,110,67,89,900,90,15,1000,27,3500,400,11
2292,172,201,89,30,40,900,90,15,1000,18,3500,400,11
3559,267,400,99,60,80,900,90,15,1000,18,3500,400,11
2231,167,251,62,38,50,900,90,15,1200,27,3500,400,11
3735,280,420,104,63,84,900,90,15,1000,18,3500,400,11
3084,231,347,86,52,69,900,90,15,1200,27,3500,400,11
2174,163,245,60,37,49,900,90,15,1200,27,3500,400,11
1836,138,207,51,31,41,900,90,15,1200,27,3500,400,11
2830,212,248,110,37,50,900,90,15,1200,27,3500,400,11
1397,105,157,39,24,31,900,90,15,1200,27,3500,400,11
2637,198,297,73,45,59,900,90,15,1200,27,3500,400,11
4033,302,454,112,68,91,900,90,15,1000,18,3500,400,11
2412,181,271,67,41,54,900,90,15,1200,27,3500,400,11
2174,163,245,60,37,49,900,90,15,1000,18,3500,400,11
1981,149,223,55,33,45,900,90,15,1200,27,3500,400,11
2490,187,280,69,42,56,900,90,15,1000,18,3500,400,11
1933,145,217,54,33,43,900,90,15,1000,18,3500,400,11
4386,329,493,122,74,99,900,90,15,1200,27,3500,400,11
3082,231,347,86,52,69,900,90,15,1000,18,3500,400,11
2933,220,330,81,50,66,900,90,15,1200,40.5,3500,400,11
3080,231,346,86,52,69,900,90,15,1000,18,3500,400,11
2816,211,317,78,48,63,900,90,15,1000,18,3500,400,11
2172,163,244,60,37,49,900,90,15,1000,18,3500,400,11
2767,208,311,77,47,62,900,90,15,1000,18,3500,400,11
2300,173,201,89,30,40,900,90,15,1000,18,3500,400,11
1842,138,207,51,31,41,900,90,15,1200,27,3500,400,11
3303,248,372,92,56,74,900,90,15,1200,27,3500,400,11
3731,280,420,104,63,84,900,90,15,1000,18,3500,400,11
1632,122,184,45,28,37,900,90,15,1000,18,3500,400,11
2941,221,331,82,50,66,900,90,15,1000,18,3500,400,11
2393,179,269,66,40,54,900,90,15,1200,27,3500,400,11
3225,242,363,90,54,73,900,90,15,1000,18,3500,400,11
3443,258,387,96,58,77,900,90,15,1200,27,3500,400,11
3043,228,342,85,51,68,900,90,15,1200,27,3500,400,11
2458,184,277,68,42,55,900,90,15,1000,18,3500,400,11
3132,235,352,87,53,70,900,90,15,1200,27,3500,400,11
2897,217,326,80,49,65,900,90,15,1000,18,3500,400,11
2348,176,264,65,40,53,900,90,15,1000,18,3500,400,11
1503,113,169,42,25,34,900,90,15,1000,18,3500,400,11
1885,141,212,52,32,42,900,90,15,1200,27,3500,400,11
1671,125,188,46,28,38,900,90,15,1000,18,3500,400,11
1490,112,168,41,25,34,900,90,15,1200,27,3500,400,11
1655,124,145,64,22,29,900,90,15,1000,18,3500,400,11
1753,131,197,49,30,39,900,90,15,1000,18,3500,400,11
2290,172,258,64,39,52,900,90,15,1000,18,3500,400,11
2850,214,321,79,48,64,900,90,15,1200,27,3500,400,11
3333,250,292,130,44,58,900,90,15,1200,27,3500,400,11
2268,170,198,88,30,40,900,90,15,1000,18,3500,400,11
1122,84,126,31,19,25,900,90,15,1200,27,3500,400,11
2623,197,295,73,44,59,900,90,15,1200,27,3500,400,11
4074,306,357,158,54,71,900,90,15,1000,18,3500,400,11
3109,233,350,86,52,70,900,90,15,1200,27,3500,400,11
2793,209,314,78,47,63,900,90,15,1000,18,3500,400,11
2724,204,238,106,36,48,900,90,15,1200,27,3500,400,11
1175,88,132,33,20,26,900,90,15,1200,27,3500,400,11
2215,166,249,62,37,50,900,90,15,1000,27,3500,400,11
1271,95,143,35,21,29,900,90,15,1200,27,3500,400,11
1821,137,205,51,31,41,900,90,15,1000,18,3500,400,11
3243,243,365,90,55,73,900,90,15,1000,18,3500,400,11
1818,136,159,71,24,32,900,90,15,1200,27,3500,400,11
2591,194,291,72,44,58,900,90,15,1000,18,3500,400,11
3296,247,371,92,56,74,900,90,15,1000,18,3500,400,11
3633,272,409,101,61,82,900,90,15,1200,27,3500,400,11
2001,150,225,56,34,45,900,90,15,1000,18,3500,400,11
1897,142,213,53,32,43,900,90,15,1000,18,3500,400,11
2476,186,279,69,42,56,900,90,15,1000,27,3500,400,11
2728,205,307,76,46,61,900,90,15,1000,18,3500,400,11
3651,274,411,101,62,82,900,90,15,1200,27,3500,400,11
3103,233,349,86,52,70,900,90,15,1000,18,3500,400,11
3083,231,347,86,52,69,900,90,15,1200,27,3500,400,11
2640,198,297,73,45,59,900,90,15,1200,27,3500,400,11
3624,272,408,101,61,82,900,90,15,1000,18,3500,400,11
2752,206,310,76,46,62,900,90,15,1000,18,3500,400,11
3379,253,380,94,57,76,900,90,15,1000,18,3500,400,11
2894,217,326,80,49,65,900,90,15,1200,27,3500,400,11
2480,186,279,69,42,56,900,90,15,1200,27,3500,400,11
2675,201,301,74,45,60,900,90,15,1000,18,3500,400,11
3384,254,381,94,57,76,900,90,15,1000,18,3500,400,11
3040,228,342,84,51,68,900,90,15,1000,18,3500,400,11
2623,197,295,73,44,59,900,90,15,1200,27,3500,400,11
4589,344,516,127,77,103,900,90,15,1000,18,3500,400,11
2778,208,313,77,47,63,900,90,15,1200,27,3500,400,11
2472,185,216,96,32,43,900,90,15,1000,18,3500,400,11
2668,200,300,74,45,60,900,90,15,1000,18,3500,400,11
2335,175,263,65,39,53,900,90,15,1200,27,3500,400,11
3883,291,437,108,66,87,900,90,15,1000,18,3500,400,11
3738,280,420,104,63,84,900,90,15,1000,18,3500,400,11
1993,149,174,78,26,35,900,90,15,1200,27,3500,400,11
3289,247,370,91,56,74,900,90,15,1200,27,3500,400,11
3122,234,351,87,53,70,900,90,15,1200,40.5,3500,400,11
3149,236,354,87,53,71,900,90,15,1200,27,3500,400,11
1886,141,212,52,32,42,900,90,15,1000,18,3500,400,11
3867,290,435,107,65,87,900,90,15,1000,27,3500,400,11
2097,157,236,58,35,47,900,90,15,1200,27,3500,400,11
1713,128,193,48,29,39,900,90,15,1000,18,3500,400,11
2678,201,301,74,45,60,900,90,15,1200,27,3500,400,11
1843,138,207,51,31,41,900,90,15,1200,27,3500,400,11
2922,219,256,114,38,51,900,90,15,1200,27,3500,400,11
2387,179,269,66,40,54,900,90,15,1200,27,3500,400,11
2793,210,314,78,47,63,900,90,15,1200,27,3500,400,11
3272,245,368,91,55,74,900,90,15,1000,18,3500,400,11
3594,270,404,100,61,81,900,90,15,1200,27,3500,400,11
1710,128,192,47,29,38,900,90,15,1200,27,3500,400,11
2576,193,290,72,44,58,900,90,15,1000,18,3500,400,11
2010,151,226,56,34,45,900,90,15,1000,18,3500,400,11
1708,128,192,47,29,38,900,90,15,1000,18,3500,400,11
4488,337,505,125,76,101,900,90,15,1000,18,3500,400,11
1801,135,203,50,30,41,900,90,15,1200,27,3500,400,11
3471,260,390,96,58,78,900,90,15,1000,18,3500,400,11
2985,224,336,83,50,67,900,90,15,1200,27,3500,400,11
1629,122,183,45,27,37,900,90,15,1200,27,3500,400,11
1745,131,196,48,29,39,900,90,15,1200,27,3500,400,11
2423,182,273,67,41,55,900,90,15,1200,27,3500,400,11
2769,208,312,77,47,62,900,90,15,1000,18,3500,400,11
2083,156,234,58,35,47,900,90,15,1200,27,3500,400,11
2624,197,295,73,44,59,900,90,15,1200,27,3500,400,11
2580,194,290,72,44,58,900,90,15,1200,40.5,3500,400,11
1778,133,200,49,30,40,900,90,15,1000,27,3500,400,11
2961,222,333,82,50,67,900,90,15,1000,18,3500,400,11
2889,217,325,80,49,65,900,90,15,1200,27,3500,400,11
3228,242,363,90,54,73,900,90,15,1000,18,3500,400,11
2992,224,337,83,51,67,900,90,15,1200,27,3500,400,11
2829,212,318,79,48,64,900,90,15,1200,27,3500,400,11
3446,258,388,96,58,78,900,90,15,1200,27,3500,400,11
2748,206,309,76,46,62,900,90,15,1000,18,3500,400,11
2222,167,250,62,38,50,900,90,15,1000,18,3500,400,11
3163,237,356,88,53,71,900,90,15,1000,18,3500,400,11
1998,150,225,56,34,45,900,90,15,1000,18,3500,400,11
2731,205,307,76,46,61,900,90,15,1200,27,3500,400,11
1737,130,195,48,29,39,900,90,15,1200,27,3500,400,11
1881,141,212,52,32,42,900,90,15,1200,27,3500,400,11
2164,162,243,60,36,49,900,90,15,1000,18,3500,400,11
2777,208,312,77,47,62,900,90,15,1000,18,3500,400,11
1995,150,224,55,34,45,900,90,15,1200,27,3500,400,11
1463,110,128,57,19,26,900,90,15,1200,27,3500,400,11
3620,272,407,101,61,81,900,90,15,1000,18,3500,400,11
2289,172,257,64,39,51,900,90,15,1200,27,3500,400,11
2795,210,314,78,47,63,900,90,15,1200,27,3500,400,11
3402,255,383,95,57,77,900,90,15,1200,27,3500,400,11
2759,207,310,77,46,62,900,90,15,1000,18,3500,400,11
2493,187,280,69,42,56,900,90,15,1200,40.5,3500,400,11
3245,243,365,90,55,73,900,90,15,1200,27,3500,400,11
2403,180,210,93,32,42,900,90,15,1200,27,3500,400,11
2056,154,231,57,35,46,900,90,15,1200,27,3500,400,11
2667,200,300,74,45,60,900,90,15,1200,27,3500,400,11
2233,167,251,62,38,50,900,90,15,1200,27,3500,400,11
2354,177,265,65,40,53,900,90,15,1200,27,3500,400,11
2568,193,289,71,43,58,900,90,15,1000,18,3500,400,11
2801,210,315,78,47,63,900,90,15,1000,18,3500,400,11
3130,235,352,87,53,70,900,90,15,1200,27,3500,400,11
2821,212,317,78,48,63,900,90,15,1200,27,3500,400,11
2886,216,325,80,49,65,900,90,15,1000,18,3500,400,11
2718,204,306,76,46,61,900,90,15,1000,18,3500,400,11
2211,166,249,61,37,50,900,90,15,1200,27,3500,400,11
2494,187,281,69,42,56,900,90,15,1000,18,3500,400,11
3313,248,373,92,56,75,900,90,15,1200,27,3500,400,11
3263,245,367,91,55,73,900,90,15,1000,18,3500,400,11
2202,165,248,61,37,50,900,90,15,1200,27,3500,400,11
3422,257,385,95,58,77,900,90,15,1200,27,3500,400,11
1910,143,167,74,25,33,900,90,15,1000,18,3500,400,11
2011,151,226,56,34,45,900,90,15,1200,27,3500,400,11
2036,153,229,57,34,46,900,90,15,1000,18,3500,400,11
4167,313,469,116,70,94,900,90,15,1000,18,3500,400,11
1262,95,142,35,21,28,900,90,15,1200,27,3500,400,11
2600,195,292,72,44,58,900,90,15,1000,18,3500,400,11
3261,245,367,91,55,73,900,90,15,1200,27,3500,400,11
3073,230,346,85,52,69,900,90,15,1000,18,3500,400,11
2286,171,257,64,39,51,900,90,15,1000,18,3500,400,11
2546,191,286,71,43,57,900,90,15,1200,27,3500,400,11
2810,211,316,78,47,63,900,90,15,1200,27,3500,400,11
2692,202,303,75,45,61,900,90,15,1200,27,3500,400,11
2999,225,337,83,51,67,900,90,15,1200,27,3500,400,11
2422,182,273,67,41,55,900,90,15,1200,40.5,3500,400,11
4162,312,468,116,70,94,900,90,15,1000,18,3500,400,11
2871,215,251,112,38,50,900,90,15,1200,27,3500,400,11
2624,197,295,73,44,59,900,90,15,1200,40.5,3500,400,11
2076,156,234,58,35,47,900,90,15,1200,27,3500,400,11
3173,238,357,88,54,71,900,90,15,1000,18,3500,400,11
3083,231,270,120,40,54,900,90,15,1000,18,3500,400,11
1970,148,222,55,33,44,900,90,15,1200,27,3500,400,11
1490,112,168,41,25,34,900,90,15,1000,18,3500,400,11
3182,239,358,88,54,72,900,90,15,1200,27,3500,400,11
4079,306,459,113,69,92,900,90,15,1000,18,3500,400,11
2856,214,321,79,48,64,900,90,15,1000,18,3500,400,11
3365,252,379,93,57,76,900,90,15,1000,18,3500,400,11
2268,170,255,63,38,51,900,90,15,1000,18,3500,400,11
1930,145,217,54,33,43,900,90,15,1200,27,3500,400,11
2823,212,318,78,48,64,900,90,15,1200,27,3500,400,11
4048,304,455,112,68,91,900,90,15,1000,18,3500,400,11
1907,143,215,53,32,43,900,90,15,1000,18,3500,400,11
1432,107,161,40,24,32,900,90,15,1200,27,3500,400,11
2014,151,227,56,34,45,900,90,15,1200,27,3500,400,11
2231,167,251,62,38,50,900,90,15,1000,18,3500,400,11
2349,176,264,65,40,53,900,90,15,1000,18,3500,400,11
3595,270,404,100,61,81,900,90,15,1200,27,3500,400,11
3079,231,346,86,52,69,900,90,15,1200,27,3500,400,11
2502,188,281,69,42,56,900,90,15,1200,40.5,3500,400,11
2620,196,295,73,44,59,900,90,15,1200,27,3500,400,11
4016,301,452,112,68,90,900,90,15,1000,18,3500,400,11
2605,195,293,72,44,59,900,90,15,1000,18,3500,400,11
2584,194,291,72,44,58,900,90,15,1200,27,3500,400,11
3094,232,348,86,52,70,900,90,15,1000,18,3500,400,11
2522,189,284,70,43,57,900,90,15,1200,27,3500,400,11
2344,176,264,65,40,53,900,90,15,1200,27,3500,400,11
1408,106,158,39,24,32,900,90,15,1000,18,3500,400,11
2567,193,289,71,43,58,900,90,15,1200,27,3500,400,11
3059,229,344,85,52,69,900,90,15,1000,18,3500,400,11
3166,237,356,88,53,71,900,90,15,1000,18,3500,400,11
2452,184,276,68,41,55,900,90,15,1200,27,3500,400,11
1907,143,215,53,32,43,900,90,15,1200,27,3500,400,11
2791,209,314,78,47,63,900,90,15,1000,18,3500,400,11
2890,217,253,112,38,51,900,90,15,1200,27,3500,400,11
3067,230,345,85,52,69,900,90,15,1000,18,3500,400,11
2271,170,256,63,38,51,900,90,15,1000,18,3500,400,11
2297,172,258,64,39,52,900,90,15,1000,18,3500,400,11
1661,125,187,46,28,37,900,90,15,1200,27,3500,400,11
1997,150,225,55,34,45,900,90,15,1000,18,3500,400,11
2339,175,205,91,31,41,900,90,15,1200,27,3500,400,11
4193,314,472,116,71,94,900,90,15,1000,18,3500,400,11
2047,154,179,80,27,36,900,90,15,1200,27,3500,400,11
2243,168,252,62,38,50,900,90,15,1200,27,3500,400,11
3278,246,369,91,55,74,900,90,15,1200,27,3500,400,11
2880,216,324,80,49,65,900,90,15,1000,18,3500,400,11
1544,116,174,43,26,35,900,90,15,1200,27,3500,400,11
2681,201,302,74,45,60,900,90,15,1000,18,3500,400,11
2572,193,289,71,43,58,900,90,15,1000,18,3500,400,11
2919,219,328,81,49,66,900,90,15,1200,27,3500,400,11
3117,234,351,87,53,70,900,90,15,1200,27,3500,400,11
2685,201,302,75,45,60,900,90,15,1200,27,3500,400,11
2503,188,219,97,33,44,900,90,15,1200,27,3500,400,11
2324,174,261,65,39,52,900,90,15,1200,27,3500,400,11
1963,147,172,76,26,34,900,90,15,1200,27,3500,400,11
1625,122,183,45,27,37,900,90,15,1200,40.5,3500,400,11
2858,214,322,79,48,64,900,90,15,1000,18,3500,400,11
1803,135,158,70,24,32,900,90,15,1200,27,3500,400,11
3775,283,425,105,64,85,900,90,15,1000,27,3500,400,11
3240,243,364,90,55,73,900,90,15,1000,18,3500,400,11
3138,235,275,122,41,55,900,90,15,1200,27,3500,400,11
2286,171,257,64,39,51,900,90,15,1200,27,3500,400,11
3754,282,422,104,63,84,900,90,15,1000,18,3500,400,11
1981,149,223,55,33,45,900,90,15,1000,18,3500,400,11
1898,142,214,53,32,43,900,90,15,1200,27,3500,400,11
4150,311,467,115,70,93,900,90,15,1000,18,3500,400,11
3814,286,429,106,64,86,900,90,15,1000,18,3500,400,11
1896,142,213,53,32,43,900,90,15,1200,27,3500,400,11
2151,161,242,60,36,48,900,90,15,1000,18,3500,400,11
2756,207,310,77,46,62,900,90,15,1200,27,3500,400,11
3606,270,406,100,61,81,900,90,15,1000,18,3500,400,11
2164,162,243,60,36,49,900,90,15,1200,27,3500,400,11
3733,280,420,104,63,84,900,90,15,1000,18,3500,400,11
1128,85,127,31,19,25,900,90,15,1200,27,3500,400,11
1518,114,171,42,26,34,900,90,15,1000,18,3500,400,11
3552,266,400,99,60,80,900,90,15,1200,27,3500,400,11
3345,251,376,93,56,75,900,90,15,1000,18,3500,400,11
1960,147,221,54,33,44,900,90,15,1000,18,3500,400,11
1937,145,218,54,33,44,900,90,15,1200,27,3500,400,11
3306,248,372,92,56,74,900,90,15,1000,18,3500,400,11
2803,210,315,78,47,63,900,90,15,1200,27,3500,400,11
2497,187,281,69,42,56,900,90,15,1000,18,3500,400,11
3217,241,362,89,54,72,900,90,15,1200,27,3500,400,11
2233,168,195,87,29,39,900,90,15,1200,27,3500,400,11
1789,134,201,50,30,40,900,90,15,1000,18,3500,400,11
3467,260,390,96,58,78,900,90,15,1000,18,3500,400,11
2272,170,256,63,38,51,900,90,15,1000,18,3500,400,11
3247,244,365,90,55,73,900,90,15,1000,18,3500,400,11
2588,194,291,72,44,58,900,90,15,1000,18,3500,400,11
4309,323,485,120,73,97,900,90,15,1000,18,3500,400,11
2585,194,291,72,44,58,900,90,15,1200,27,3500,400,11
3141,236,353,87,53,71,900,90,15,1000,18,3500,400,11
2766,207,311,77,47,62,900,90,15,1200,27,3500,400,11
1495,112,168,42,25,34,900,90,15,1200,27,3500,400,11
3364,252,294,131,44,59,900,90,15,1000,18,3500,400,11
2568,193,289,71,43,58,900,90,15,1000,18,3500,400,11
2500,187,281,69,42,56,900,90,15,1200,27,3500,400,11
2004,150,225,56,34,45,900,90,15,1000,18,3500,400,11
2913,218,328,81,49,66,900,90,15,1200,27,3500,400,11
3085,231,347,86,52,69,900,90,15,1000,18,3500,400,11
2083,156,234,58,35,47,900,90,15,1200,27,3500,400,11
3504,263,394,97,59,79,900,90,15,1200,27,3500,400,11
2695,202,303,75,45,61,900,90,15,1200,27,3500,400,11
2238,168,252,62,38,50,900,90,15,1200,27,3500,400,11
3154,237,355,88,53,71,900,90,15,1200,27,3500,400,11
2214,166,194,86,29,39,900,90,15,1000,18,3500,400,11
2094,157,236,58,35,47,900,90,15,1200,27,3500,400,11
2964,222,334,82,50,67,900,90,15,1200,27,3500,400,11
2562,192,288,71,43,58,900,90,15,1000,18,3500,400,11
2443,183,275,68,41,55,900,90,15,1200,27,3500,400,11
2471,185,278,69,42,56,900,90,15,1000,18,3500,400,11
3820,286,430,106,64,86,900,90,15,1000,18,3500,400,11
3103,233,349,86,52,70,900,90,15,1000,18,3500,400,11
3484,261,392,97,59,78,900,90,15,1000,18,3500,400,11
4173,313,470,116,70,94,900,90,15,1000,18,3500,400,11
2906,218,327,81,49,65,900,90,15,1000,18,3500,400,11
3263,245,367,91,55,73,900,90,15,1200,27,3500,400,11
1927,145,217,54,33,43,900,90,15,1200,27,3500,400,11
3131,235,274,122,41,55,900,90,15,1200,27,3500,400,11
2992,224,337,83,51,67,900,90,15,1000,18,3500,400,11
2644,198,231,103,35,46,900,90,15,1000,18,3500,400,11
2425,182,273,67,41,55,900,90,15,1000,18,3500,400,11
2086,156,235,58,35,47,900,90,15,1000,18,3500,400,11
2817,211,317,78,48,63,900,90,15,1000,27,3500,400,11
2338,175,205,91,31,41,900,90,15,1200,27,3500,400,11
2354,177,265,65,40,53,900,90,15,1200,27,3500,400,11
3869,290,435,107,65,87,900,90,15,1000,18,3500,400,11
3291,247,370,91,56,74,900,90,15,1200,27,3500,400,11
3218,241,362,89,54,72,900,90,15,1000,18,3500,400,11
2396,180,270,67,40,54,900,90,15,1000,18,3500,400,11
2063,155,232,57,35,46,900,90,15,1000,18,3500,400,11
3030,227,341,84,51,68,900,90,15,1000,18,3500,400,11
2236,168,252,62,38,50,900,90,15,1000,18,3500,400,11
2867,215,323,80,48,65,900,90,15,1200,27,3500,400,11
2228,167,251,62,38,50,900,90,15,1000,18,3500,400,11
3681,276,414,102,62,83,900,90,15,1200,27,3500,400,11
2283,171,257,63,39,51,900,90,15,1200,27,3500,400,11
2963,222,333,82,50,67,900,90,15,1000,18,3500,400,11
2374,178,267,66,40,53,900,90,15,1000,27,3500,400,11
3518,264,396,98,59,79,900,90,15,1200,27,3500,400,11
3271,245,368,91,55,74,900,90,15,1200,27,3500,400,11
